Salomon , Daavidin pojan , Israelin kuninkaan , sananlaskut , ||| שלמה בן דוד מלך ישראל משלי
Sen päämiehet jakavat oikeutta lahjuksia vastaan , sen papit opettavat maksusta , ja sen profeetat ennustelevat rahasta . Mutta Herraan he turvautuvat , sanoen : " Eikö Herra ole meidän keskellämme ? Ei tule meille onnettomuutta . " ||| נסיכיה נותנים צדק לשוחד , כוהניה מלמדים על תשלום , ונביאיה מתנבאים על כסף . אבל הם סומכים על ה' , באומרו : " האין ה' בקרבנו ? לא תבוא אלינו פורענות " . 
Minä teen ontuvista talteenjäävät ja kauasjoutuneista väkevän kansan . Ja Herra on oleva heidän kuninkaansa Siionin vuorella siitä alkaen ja iankaikkisesti . ||| אני אגרום לצולעים להחלים ולאלה שרחוקים להפוך לעם חזק . ויהי ה' למלכם בהר ציון מכאן ואילך ועד עולם . 
Ja nyt - miksi sinä ääneen vaikeroit ? Eikö sinulla ole kuningasta , onko sinun neuvonantajasi kadonnut , koska kipu on vallannut sinut niinkuin synnyttäväisen ? ||| ועכשיו - למה אתה שותק בקול רם ? אין לך מלך , הלך יועצך , כי כאב תפס אותך כמו לידה ? 
Vääntelehdi vain kouristuksissasi , tytär Siion , niinkuin synnyttäjä , sillä nyt sinun on lähdettävä ulos kaupungista ja asuttava kedolla ja mentävä Baabeliin asti : siellä sinut pelastetaan ; siellä lunastaa sinut Herra vihamiestesi käsistä . ||| רק תתפתלו בפרכוסיכם , בת ציון , כעמלה , כי עתה עליכם לצאת מן העיר ולגור בשדה ולהגיע עד בבל : שם תיוושע ; שם יגאל אותך ה' מידי אויביך . 
Ja hän on astuva esiin ja kaitseva Herran voimassa , Herran , Jumalansa , nimen valtasuuruudessa . Ja he asuvat alallansa , sillä silloin on hän oleva suuri hamaan maan ääriin saakka . ||| והוא צועד ומגן בכוח ה' , בהוד של שם ה' אלוהיו . ויחיו בשדהם , כי אז יהיה גדול עד קצוות הארץ . 
Muista , kansani , mitä oli mielessä Baalakilla , Mooabin kuninkaalla , ja mitä Bileam , Beorin poika , hänelle vastasi , Sittimistä lähtien Gilgaliin asti , että käsittäisit Herran vanhurskaat teot . " - ||| זכרו , עמי , מה היה בלב בלק מלך מואב , ומה ענה לו בלעם בן בעור , מסיתים ועד גלגל , למען תבין את צדקת ה' . " - 
Ovatko Herralle mieleen tuhannet oinaat , kymmenettuhannet öljyvirrat ? Annanko esikoiseni rikoksestani , ruumiini hedelmän sieluni syntiuhriksi ? " - ||| האם ה' זוכר אלפי אילים , רבבות נחלי שמן ? האם אני נותן את בכורי על פשעתי , פרי גופי כקורבן חטאת לנפשי ? " - 
Hän on ilmoittanut sinulle , ihminen , mikä hyvä on ; ja mitä muuta Herra sinulta vaatii , kuin että teet sitä , mikä oikein on , rakastat laupeutta ja vaellat nöyrästi Jumalasi edessä ? ||| הוא גילה לך , איש , מה טוב ; ומה עוד דורש ה' ממך , אלא שתעשה את הישר , תאהב רחמים ותלך בענווה לפני אלוהיך ? 
Herran ääni huutaa kaupungille - ja ymmärtäväisyyttä on , että sinun nimestäsi otetaan vaari . Totelkaa vitsaa ja häntä , joka on sen määrännyt . ||| קול ה' זועק לעיר - וההבנה היא ששמך מטופל . ציית לבדיחה ולמי שהזמין אותה . 
Paras heistä on kuin orjantappura , oikeamielisin pahempi kuin teräväokainen aita . Sinun tähystäjäisi ilmoittama päivä , kosto sinulle , tulee . Silloin he joutuvat sekasortoon . ||| הטוב שבהם הוא כמו קוץ , הצדיק ביותר גרוע מגדר חד קצה . יבוא היום שבו הכריזו על ידכם לצופים שלכם , נקמה עבורכם . ואז הם נכנסים לכאוס . 
Sillä poika halveksii isää , tytär nousee äitiänsä vastaan , miniä anoppiansa vastaan ; ihmisen vihamiehiä ovat hänen omat perhekuntalaisensa . ||| כי הבן מבזה את האב , הבת קמה על אמה , הכלה על חמותה ; אויביו של אדם הם בני משפחתו שלו . 
Älkää iloitko , minun viholliseni , minusta : jos minä olen langennut , niin minä nousen ; jos istun pimeydessä , on Herra minun valkeuteni . ||| אל תשמחו עלי , אויבי , אם נפלתי , אקום ; אם אשב בחושך , ה' הוא האור שלי . 
Tulee päivä , jolloin sinun muurisi rakennetaan ; sinä päivänä on raja oleva kaukana : ||| יבוא יום שבו תיבנה חומתך ; ביום ההוא ירחק הגבול : 
Kaitse kansaasi sauvallasi , perintölaumaasi , joka erillänsä asuu metsässä , keskellä Karmelia . Käykööt he laitumella Baasanissa ja Gileadissa niinkuin ikiaikoina ennen . - ||| הגן על עמך במטהך , עדר נחלתך , המתגוררים בנפרד ביער , באמצע הכרמל . ירעו בבשן ובגלעד כמו פעם . - 
" Niinkuin sinun lähtösi päivinä Egyptin maasta minä annan hänen nähdä ihmeitä " . - |||  " כמו בימי יציאתך מארץ מצרים , אתן לו לראות ניסים " . - 
Kolmantenakymmenentenä vuotena , neljännessä kuussa , kuukauden viidentenä päivänä , kun minä olin pakkosiirtolaisten joukossa Kebar-joen varrella , aukenivat taivaat , ja minä näin Jumalan näkyjä . ||| בשנה השלושים , בחודש הרביעי , ביום החמישי לחודש , בהיותי בין הגולים ליד הנהר כבאר , נפתחו השמים , וראיתי חזיונות אלהים . 
Kuukauden viidentenä päivänä , kuningas Joojakinin pakkosiirtolaisuuden viidentenä vuotena , ||| ביום החמישי לחודש , בשנה החמישית לגלות המלך יהויכין , 
Niiden siivet koskettivat toisiansa . Kulkiessaan ne eivät kääntyneet : ne kulkivat kukin suoraan eteenpäin . ||| הכנפיים שלהם נגעו זו בזו . הם לא הסתובבו תוך כדי הליכה : כל אחד מהם הלך ישר קדימה . 
Ja minä kuulin niiden siipien kohinan niinkuin paljojen vetten kohinan , niinkuin Kaikkivaltiaan jylinän , kun ne kulkivat ; pauhinan ääni oli niinkuin sotaleirin pauhu . Kun ne seisoivat , laskivat ne siipensä alas . ||| ושמעתי את רעש כנפיהם כקול מים רבים כרעם ה' בעברו ; קול השאגה היה כשאגת מחנה מלחמה . כשהם עמדו , הם הורידו את כנפיהם . 
Kuin kaari , joka on pilvessä sadepäivänä , niin oli näöltään sitä ympäröivä hohde . Senkaltainen oli katsoa Herran kirkkauden hahmo . Ja kun minä sen näin , lankesin minä kasvoilleni . Ja minä kuulin äänen , kun joku puhui . ||| כמו קשת שנמצאת בענן ביום גשום , כך היה הזוהר סביבה במראהו . זה היה כמו להסתכל על דמות כבודו של האדון . וכשראיתי את זה , נפלתי על הפנים . ושמעתי קול כשמישהו דיבר . 
Nuo lapset , joilla on kovat kasvot ja paatuneet sydämet - niitten luokse minä sinut lähetän , ja sinun on sanottava heille : Näin sanoo Herra , Herra . ||| אותם ילדים עם פנים קשות ולב קשוח - אליהם אשלח אתכם , ועליכם לומר להם : כה אמר ה' ה' . 
Mutta sinä , ihmislapsi , älä pelkää heitä , äläkä pelkää heidän sanojansa , vaikka edessäsi on ohdakkeita ja orjantappuroita ja sinä asut skorpionien seassa ; älä pelkää heidän sanojansa äläkä arkaile heidän kasvojansa , sillä he ovat uppiniskainen suku . ||| אֲבָל אַתָּה בֶּן - אָדָם אַל תִּירָא מִפְּנֵיהֶם וְאַל תִּירָא מִדִּבְרֵיהֶם , אַף עַל פִּי שֶׁהָיוּ קוֹצִים וְקָצִים לְפָנֶיךָ וְאַתָּה יוֹשֵׁב בֵּין עקרבים ; אל תפחד מדבריהם ואל תפחד מפניהם , כי הם משפחה עקשנית . 
Vaan puhu heille minun sanani , kuulkoot tai olkoot kuulematta ; sillä uppiniskaisia he ovat . ||| אֲבָל דִּבְרֵי אֲלֵיהֶם דִּבְרֵי , אִם יִשְׁמְעוּ אוֹ לֹא ; כי הם עקשנים . 
Ja hän levitti sen minun eteeni , ja katso : se oli kirjoitettu täyteen sisältä ja päältä . Ja siihen oli kirjoitettu itkuvirret ja huokaukset ja voi-huudot . ||| וַיִּפְרֹשׁ אוֹתָהּ לְפָנַי , וְהִנֵּה כָּתוּב כָּלוּת מִבְּנֵי וּבְחִינָה . ועליו היו כתובים נחלים בוכים ואנחות וזעקות אוי . 
Ja hän sanoi minulle : " Ihmislapsi , ravitse vatsasi ja täytä sisälmyksesi tällä kirjakääröllä , jonka minä sinulle annan " . Niin minä söin , ja se oli minun suussani makea kuin hunaja . ||| וַיֹּאמֶר אֵלַי : " בֶּן - אָדָם , אֲנִי אֶת - בַּטְנְךָ וּמְלֵא אֶת - בְּעִיךָ בְּמִגְלָה הַזֹּאת אֲשֶׁר אֲנִי מְתַן לָךְ . " אז אכלתי , וזה היה בפי מתוק כמו דבש . 
Mutta Israelin heimo ei tahdo sinua kuulla , koska he eivät tahdo minua kuulla . Sillä koko Israelin heimolla on kova otsa ja paatunut sydän . ||| אבל שבט ישראל לא רוצה לשמוע אותך כי הם לא רוצים לשמוע אותי . כי לכל שבט ישראל יש מצח קשה ולב קשוח . 
Ja nyt mene pakkosiirtolaisten tykö , kansasi lasten tykö ; puhu heille ja sano heille : Näin sanoo Herra , Herra - kuulkoot he tai olkoot kuulematta . " ||| ועתה לך אל הגולים , אל בני עמך ; דבר אליהם ואמר להם : כה אמר ה' ה' - ישמעו או לא ישמעו . " 
Niin henki nosti minut , ja minä kuulin takaani suuren , jylisevän äänen : " Kiitetty olkoon Herran kirkkaus , siinä kussa se on ! " ||| אז הרימה אותי הרוח , ושמעתי קול גדול ורועם מאחורי : " השבח לכבוד ה' היכן שהוא ! " 
Ota sitten itsellesi rautainen leivinlevy ja aseta se rautamuuriksi itsesi ja kaupungin väliin ja suuntaa kasvosi kaupunkia kohti , niin että se tulee piirityksiin , ja piiritä sitä . Tämä on oleva merkki Israelin heimolle . ||| אז קח לך תבנית אפייה מברזל ותניח אותו כקיר ברזל בינך ובין העיר ופנה פניך אל העיר כדי שתהיה נצורה , ותצור עליה . זה יהיה אות לשבט ישראל . 
Ja sinä pane maata vasemmalle kyljellesi ja aseta sitä painamaan Israelin heimon syntivelka . Yhtä monta päivää , kuin sinä makaat sillä , on sinun kannettava heidän syntivelkaansa . ||| ושמת את הארץ על צד שמאל ותניח אותה לשקול את חוב החטא של שבט ישראל . כמה ימים שאתה שוכב עליו , אתה חייב לשאת בחוב החטא שלהם . 
Ja minun vihani täyttyy , ja minä tyydytän kiivauteni heissä ja kostan . Ja he tulevat tietämään , että minä , Herra , olen puhunut kiivaudessani , kun minä panen vihani täytäntöön heissä . ||| ויתמלא חמתי , ואשביע בהם את חמתי ואנקום . וידעו כי אני ה' דברתי בחמתי כאשר אעשה עליהם חמתי . 
Ja minä lähetän teidän kimppuunne nälän ja pahat petoeläimet , jotka riistävät sinulta lapset ; rutto ja veri käyvät sinun ylitsesi , ja minä annan miekan tulla sinun ylitsesi . Minä , Herra , olen puhunut . " ||| ואשלח עליך רעב וחיות טרף רעות אשר ישדדו ממך את בניך ; יבוא עליך מגיפה ודם , ואני אביא עליך את החרב . אני , ה' , דיברתי . " 
Minä panen israelilaisten ruumiit heidän kivijumalainsa eteen ja hajotan heidän luunsa heidän alttariensa ympärille . ||| אשכיב את גופות בני ישראל לפני אלוהי האבן שלהם ואפזר את עצמותיהם סביב מזבחותיהם . 
surmattuja kaatuu teidän keskellänne , ja te tulette tietämään , että minä olen Herra . ||| ההרוגים יפלו בתוככם , ותדעו כי אני ה' . 
Näin sanoo Herra , Herra : Paukuta käsiäsi ja polje jalkaasi ja sano : ' voi ! ' kaikista Israelin heimon häijyistä kauhistuksista , heidän , jotka kaatuvat miekkaan , nälkään ja ruttoon . ||| כה אמר ה' ה' : מחאו כפיים ורקעו ברגליך ואמרו : 'אוי ! 'מכל התועבות הרשעות של שבט ישראל , מהנופלים בחרב , ברעב ובמגיפה . 
Näin sanoo Herra , Herra : Onnettomuus ! Yksi ja ainoa onnettomuus ! Katso , se tulee ! ||| כֹּה אָמַר יְהוָה , אֲדֹנָי : רָעָה ! תאונה אחת ויחידה ! תראה , זה מגיע ! 
Loppu tulee , tulee loppu ! Se heräjää sinua vastaan ! Katso , se tulee ! ||| הסוף יבוא , הסוף יבוא ! זה יתעורר נגדך ! תראה , זה מגיע ! 
Katso , päivä ! Katso , se tulee ! Vuoro on tullut , vitsa kukkii , julkeus versoo . ||| תראה , יום ! תראה , זה מגיע ! התפנית הגיעה , הבדיחה פורחת , יהירות נובטת . 
Kuningas murehtii , päämies pukeutuu kauhuun , ja maan kansan kädet pelosta vapisevat . Minä teen heille heidän teittensä mukaan , ja tuomitsen heidät heidän tuomioittensa mukaan , ja he tulevat tietämään , että minä olen Herra . " ||| המלך דואג , הצ'יף לובש אימה , וידיהם של אנשי הארץ רועדות מפחד . אעשה להם כדרכיהם ושפטתי אותם לפי משפטים וידעו כי אני ה' . " 
Kuudentena vuotena , kuudennessa kuussa , kuukauden viidentenä päivänä minä istuin huoneessani , ja Juudan vanhimmat istuivat minun edessäni ; silloin Herran , Herran käsi laskeutui siellä minun päälleni . ||| בשנה השישית , בחודש השישי , בחמישי לחודש , ישבתי בחדרי , וישבו זקני יהודה לפני ; אז יד ה' ירד ה' עלי שם . 
Ja minä näin , ja katso : tulennäköinen hahmo ! Ja alaspäin siitä , mikä näytti sen lanteilta , oli tulta , ja ylöspäin sen lanteista näkyi loiste , joka oli nähdä niinkuin hehkuva malmi . ||| וראיתי , והנה : דמות לוהטת למראה ! ולמטה ממה שנראה כחלציו אש , ולמעלה ממותניו היה זוהר שנראה כעפרה זוהרת . 
Hän sanoi minulle : " Ihmislapsi , nosta silmäsi pohjoista kohti " . Niin minä nostin silmäni pohjoista kohti , ja katso : pohjoiseen päin alttariportista oli tuo kiivauspatsas sisäänkäytävässä . ||| הוא אמר לי : " בן אדם , נשא את עיניך לצפון " . אז הרמתי את עיני לצפון , והבט : לכיוון צפון משער המזבח היה אותו פסל של קנאה בכניסה . 
Ja hän sanoi minulle : " Ihmislapsi , näetkö sinä , mitä he tekevät - suuria kauhistuksia , joita Israelin heimo tekee täällä , että minä menisin kauas pois pyhäköstäni ? Mutta sinä saat nähdä vielä suurempia kauhistuksia . " ||| ויאמר לי : " בן אדם , אתה רואה מה הם עושים - התועבות הגדולות שעושים כאן שבט ישראל , שארחיק מקדשי ? אבל תועבות גדולות עוד יותר תראה " . 
Niin minä murtauduin läpi seinän , ja katso : jokin ovi ! Ja hän sanoi minulle : " Mene ja katso häijyjä kauhistuksia , joita he täällä tekevät " . ||| אז פרצתי את הקיר , ותראה : דלת ! וַיֹּאמֶר אֵלַי : " לֵךְ וּרְאֵה אֶת הַתּוֹעֵבוֹת הַשָּׁפוֹת שֶׁהֵם עוֹשִׂים כָּאן . " 
Niinpä minäkään en sääli enkä armahda . Minä annan heidän vaelluksensa tulla heidän oman päänsä päälle . " ||| לכן , אני לא מרחם ולא מרחם . אתן לנדודיהם לבוא על ראשם . " 
Ja kerubit seisoivat temppelin oikealla puolella , kun mies meni ; ja pilvi peitti sisemmän esipihan . ||| ועמדו הכרובים בצד ימין של ההיכל בהלך האיש ; והענן כיסה את החצר הפנימית . 
Niillä neljällä oli pyöränsä ; ja pyöriä nimitettiin minun kuulteni " rattaiksi " . ||| לארבעה היו האופניים שלהם ; וגלגלים נקראו " עגלות " שמעתי . 
Ja kerubit kohosivat - ne olivat samat olennot , jotka minä olin nähnyt Kebar-joen varrella . - ||| וקמו הכרובים - הם אותם היצורים שראיתי ליד הנהר קבר . - 
Ja niiden kasvot olivat muodoltaan samat , jotka minä olin nähnyt - sekä niiden näön että ne itsensä - Kebar-joen varrella . Ne kulkivat kukin suoraan eteenpäin . ||| ופניהם היו באותה צורה שראיתי - הן את ראייתם והן את עצמם - ליד הנהר קבר . כל אחד מהם הלך ישר קדימה . 
Sitten Henki nosti minut ja vei minut Herran huoneen itäportille , joka on itään päin . Ja katso : portin ovella oli kaksikymmentä viisi miestä , ja minä näin niitten keskellä Jaasanjan , Assurin pojan , ja Pelatjan , Benajan pojan , kansan päämiehet . ||| אז הרימה אותי הרוח ולקחה אותי אל השער המזרחי של בית ה' , הפונה מזרחה . וראה : עשרים וחמישה איש היו בפתח השער , וראיתי בתוכם את יעזניה בן אשור ואת פלטיה בן בניהו , ראשי העם . 
jotka sanovat : ' Ei ole nyt kohta rakennettava taloja : se on pata , me olemme liha ' . ||| שאומרים : 'אין צורך לבנות בתים עכשיו : זה קדירה , אנחנו בשר' . 
Te kaadutte miekkaan , Israelin rajalla minä teidät tuomitsen ; ja te tulette tietämään , että minä olen Herra . ||| אתה תיפול בחרב , אדון אותך על גבול ישראל ; ותדעו כי אני ה' . 
Ja te tulette tietämään , että minä olen Herra - te , jotka ette ole vaeltaneet minun käskyjeni mukaan ettekä ole tehneet minun oikeuksieni mukaan , vaan olette tehneet niiden pakanain oikeuksien mukaan , jotka ovat teidän ympärillänne . " ||| ותדעו כי אני ה' - אתם אשר לא הלכתם במצוותי ולא עשיתם כזכויותי , אלא עשיתם כזכויות הגויים אשר סביבכם . " 
Sitten tuli minulle tämä Herran sana : ||| אז בא אלי דבר ה' הזה : 
Ja minä annan heille yhden sydämen , ja uuden hengen minä annan teidän sisimpäänne , ja minä poistan kivisydämen heidän ruumiistansa ja annan heille lihasydämen , ||| ונתתי להם לב אחד , ורוח חדשה אשים בתוככם , ואסיר את לב האבנים מגופם ונתתי להם לב בשר . 
Sano heille : Näin sanoo Herra , Herra : Ruhtinasta , joka on Jerusalemissa , koskee tämä ennustus ja kaikkea Israelin heimoa , mikä on heidän keskuudessaan . ||| אמור להם : כה אמר ה' אלהים : נבואה זו חלה על הנסיך אשר בירושלים ועל כל שבטי ישראל אשר בתוכם . 
Ruhtinas , joka on heidän keskellänsä , nostaa nostettavansa hartioilleen ja lähtee ulos pilkkopimeässä ; seinästä he murtautuvat läpi , viedäkseen siitä ulos vietävänsä . Kasvonsa hän peittää , koska hän ei ole silmillänsä näkevä maata . ||| הנסיך , שנמצא בקרבם , מרים את משאו על כתפיו ויוצא בחושך כבד ; הם פורצים את החומה כדי להוציא את מה שהם מוציאים ממנה . הוא מכסה את פניו כי הוא לא יכול לראות את האדמה בעיניים . 
Minä levitän verkkoni hänen ylitsensä , ja hän takertuu minun pyydykseeni ; minä vien hänet Baabeliin , kaldealaisten maahan , mutta sitä hän ei saa nähdä , ja sinne hän kuolee . ||| פרשתי עליו את רשתי , והוא נאחז במלכודתי ; אני אקח אותו לבבל , ארץ הכשדים , אבל הוא לא יראה אותה , ושם הוא ימות . 
Asutut kaupungit joutuvat raunioiksi , ja maa tulee autioksi ; ja te tulette tietämään , että minä olen Herra . " ||| ערים מיושבות נופלות להריסות , והארץ נעשית שוממה ; ותדעו כי אני ה' . " 
Sillä minä , Herra , minä puhun ; ja minkä sanan minä puhun , se tapahtuu eikä enää viivy . Sillä teidän aikananne , uppiniskainen suku , minä sanan puhun ja sen myös täytän , sanoo Herra , Herra . " ||| כי אני , ה' , אני מדבר ; וְכָל דִּבְרוֹת אֲשֶׁר אֲדַבֵּר , יִהְיֶה וְלֹא יִהְיֶה עוֹד . כי בתקופתך , דור עקשן , אדבר דבר ואקיים , אמר ה' ה' . " 
Näin sanoo Herra , Herra : Voi profeettahoukkia , jotka seuraavat omaa henkeänsä ja sitä , mitä eivät ole nähneet ! ||| כה אמר ה' ה' : אוי לנביאים ההולכים אחר רוחם ומה שלא ראו ! 
Minun käteni on profeettoja vastaan , jotka petosnäkyjä näkevät ja valhetta ennustelevat . Ei pidä heidän oleman minun kansani yhteydessä , ei heitä kirjoiteta Israelin heimon kirjaan , eivätkä he tule Israelin maahan ; ja te tulette tietämään , että minä olen Herra , Herra . ||| ידי נגד הנביאים הרואים חזיונות מרמה ומנבאים שקרים . לא יתחברו עם עמי , לא יכתבו בספר שבט ישראל , ולא יכנסו לארץ ישראל ; ותדעו כי אני ה' ה' . 
ja katso , seinä kaatuu ! Eikö silloin teiltä kysytä : ' Missä on valkaisu , jonka olette sivelleet ? ' ||| ותראה , החומה נופלת ! האם לא ישאלו אותך אז : 'איפה הסיוד שיישמת ? ' '
Minä hajotan seinän , jonka te olitte kalkilla valkaisseet , ja syöksen sen maahan , niin että sen perustus paljastuu ; niin se kaatuu , ja te saatte siinä lopun . Ja te tulette tietämään , että minä olen Herra . ||| אשבור את החומה אשר סידתם בסיד , ואשליכה ארצה , למען יגלה יסודו ; אז זה ייפול , ואתה תסיים שם . ותדעו כי אני ה' . 
Ja te häpäisette minut kansani edessä muutamista ohrakourallisista ja leipäpalasista , kun kuoletatte sieluja , joiden ei olisi kuoltava , ja annatte elää sielujen , jotka eivät saisi elää ; kun valhettelette minun kansalleni , joka kuuntelee valhetta . ||| ואתה מבזה אותי לפני עמי על כמה חופנים שעורה וחתיכות לחם , כאשר אתה הורג נפשות שלא ימותו , וחי נפשות שלא יחיו ; כשאתה משקר לעמי שמקשיב לשקר . 
sentähden ette enää saa petosnäkyjä nähdä ettekä ennustella ennustelujanne , vaan minä pelastan kansani teidän käsistänne ; ja te tulette tietämään , että minä olen Herra . " ||| לפיכך לא תראה עוד חזיונות מרמה ולא תנבאו את נבואותיכם , אלא אציל את עמי מידכם ; ותדע כי אני ה' . " 
Minun luokseni tuli miehiä Israelin vanhinten joukosta , ja he istuivat minun eteeni . ||| באו אלי אנשים מזקני ישראל וישבו לפני . 
Minä käännän kasvoni sitä miestä vastaan , teen hänet merkiksi ja sananlaskuksi ja hävitän hänet kansastani ; ja te tulette tietämään , että minä olen Herra . ||| אפנה פני אל האיש ההוא , אעשה לו אות ופתגם , ואכרתו מעמי ; ותדע כי אני ה' . 
niin nämä kolme miestä , jos olisivat sen keskellä , eivät voisi - niin totta kuin minä elän , sanoo Herra , Herra - pelastaa poikiansa eikä tyttäriänsä ; ainoastaan he itse pelastuisivat , mutta maa tulisi autioksi . ||| אז שלושת האנשים האלה , אילו היו בתוכו , לא יכלו - חי אני , אומר ה' ה' , להציל את בניהם ובנותיהם ; רק הם עצמם יינצלו , אבל הארץ תהפוך לשוממה . 
ja Nooa ja Daniel ja Job olisivat sen keskellä , eivät he voisi - niin totta kuin minä elän , sanoo Herra , Herra - pelastaa poikaansa eikä tytärtänsä ; vain itse he vanhurskaudellaan pelastaisivat henkensä . ||| ונוח ודניאל ואיוב היו בתוכו , לא יכלו - חי אני , אומר ה' ה' , להציל את בנם או בתם ; רק הם עצמם בצדקתם יצילו את חייהם . 
Mutta katso , sinne on jäävä jäljelle pelastuneita , poikia ja tyttäriä , jotka viedään pois . Katso , ne tulevat teidän luoksenne , ja te näette heidän vaelluksensa ja tekonsa ja tulette lohdutetuiksi siitä onnettomuudesta , jonka minä olen tuottanut Jerusalemille , kaikesta , minkä olen sille tuottanut . ||| אבל תראה , חייבים להישאר הניצולים , בנים ובנות , שיילקחו . הִנֵּה בָּאוּ אֵלֶיךָ וְתִרְאוּ אֶת מַסְעֵיהֶם וְאֶת מַעֲשֵׂהֶם וְתִנְחָם עַל הָאֲוָנוֹת אֲשֶׁר הִבְתִּי עַל יְרוּשָׁלָ ִם עַל כָּל אֲשֶׁר אֲשֶׁר אֲנִי אֲשֶׁר הִבְתִּי עָלָיו . 
ja sano : Näin sanoo Jerusalemille Herra , Herra : Sinun sukusi ja syntysi on kanaanilaisten maasta ; isäsi oli amorilainen ja äitisi heettiläinen . ||| ותאמר : כך אומר ה' ה' לירושלים : שושלתך ומולדתך מארץ הכנענים ; אביך היה אמורי ואמך חיתית . 
Mutta minä kuljin ohitsesi ja näin sinut , kun sätkyttelit verissäsi . Ja minä sanoin sinulle , kun olit siinä verissäsi : ' Sinun pitää elämän ' - niin sanoin minä sinulle , kun olit siinä verissäsi : ' Sinun pitää elämän , ||| אבל עברתי לידך וראיתי אותך רועד בדמך . ואמרתי לך כשהיית בדמך : 'אתה צריך חיים' - כך אמרתי לך כשהיית בדמך : 'אתה צריך חיים , 
minä teen sinut kymmentuhansiksi kuin pellon laihon ' . Sitten sinä vartuit , tulit isoksi ja ehdit kauneimpaan kukoistukseesi , rintasi paisuivat , ja hiuksesi kasvoivat ; mutta vielä sinä olit alaston ja paljas . ||| אעשה לך עשרת אלפים כרזי השדה' . אחר כך גדלת , הפכת לגדול והגעת לפריחה הכי יפה שלך , שדייך התנפחו , והשיער שלך צמח ; אבל עדיין היית עירום ועירום . 
Minä koristin sinut koruilla , panin rannerenkaat käsiisi ja käädyt kaulaasi , ||| קישטתי אותך בתכשיטים , שמתי לך צמידים על הידיים ועוטף את הצוואר שלך , 
Mutta sinä luotit kauneuteesi ja harjoitit haureutta maineesi nojalla ja vuodatit haureuttasi jokaiselle ohikulkijalle : ' Saakoon tuokin ! ' ||| אבל בטחת ביופיך ועשית זנות על סמך המוניטין שלך ושפכת את זנותך לכל עובר אורח : 'גם כך ! '
Ja kaiken muun pahuutesi lisäksi - voi , voi sinua ! sanoo Herra , Herra - ||| ומלבד כל שאר רשעותך - אוי , אוי לך ! אומר ה' , ה' - 
Sentähden , sinä portto , kuule Herran sana : ||| לכן , זונה , שמע את דבר ה' : 
Minä tuomitsen sinut sen mukaan , mitä on säädetty avionrikkoja-~/avionrikkoja-naisista ja verenvuodattaja-naisista , ja annan vihassa ja kiivaudessa sinun veresi vuotaa . ||| אשפוט אותך לפי מה שנגזר על נואפות - ~ / נואפות - נשים ונשים שפיכות דמים , ובכעס וזעם אתן לדמך לזרום . 
Mutta sinä et vaeltanut heidän teitänsä etkä tehnyt kauhistuksia samalla tavoin kuin he : vähän aikaa vain , niin sinä jo teit kelvottomammin kuin he kaikilla teilläsi . ||| אבל לא הלכת בדרכם ולא עשית תועבות כמוהם : שעה קלה כבר עשית יותר פסול מהם בכל דרכיך . 
Ja minä tahdon kääntää heidän kohtalonsa : Sodoman ja hänen tyttäriensä kohtalon sekä Samarian ja hänen tyttäriensä kohtalon ; ja minä tahdon kääntää sinun kohtalosi , sinun , joka olet heidän keskellänsä , ||| ואחזור גורלם : גורל סדום ובנותיה וגורל שומרון ובנותיה ; ואני רוצה להפוך את גורלך , אתה שנמצא ביניהם , 
että kantaisit häpeäsi ja olisit häpeissäsi kaikesta , mitä teit , kun lohdutit heidät . ||| שתשא את חרפתך ותתבייש בכל מה שעשית כשניחמת אותם . 
Eikö ollut sisaresi Sodoma huhupuheena sinun suussasi sinun ylpeytesi aikana , ||| האם אחותך סדום לא הייתה שמועה בפיך בימי גאוותך , 
Hän taittoi siitä latvalehvän ja vei sen kauppiasten maahan , asetti sen kauppurien kaupunkiin . ||| הוא קיפל ממנו עלה ולקח אותו לארץ הסוחרים , הניח אותו בעיר הסוחרים . 
Sano : Näin sanoo Herra , Herra : Menestyyköhän se ? Eiköhän kotka kisko ylös sen juuria ja raasta sen hedelmiä ; niin että kaikki siitä versoneet lehdet kuivuvat ja puu kuivuu ? Eikä tarvita suurta voimaa , ei paljoa väkeä sen nostamiseksi juuriltansa . ||| אמור : כה אמר ה' , אדוני : האם זה יצליח ? האין הנשר מושך את שורשיו וכותש את פירותיו ; כדי שכל העלים הנובטים ממנו יתייבשו והעץ יתייבש ? ולא צריך הרבה כוח , לא הרבה אנשים כדי להרים את זה מהשורשים . 
Katso , istutettu se on - menestyyköhän se ? Eiköhän se kuivu , kun siihen käy itätuuli , kuivu penkereessä , jossa se versoi ? " ||| תראה , זה נטוע - האם זה ישגשג ? האם הוא לא מתייבש כשהרוח המזרחית פוגעת בו , מתייבש על הסוללה שבה נבט ? " 
Hän piti halpana valan ja rikkoi liiton ; katso , vaikka oli kättä lyönyt , hän teki kaiken tämän - ei hän pelastu . ||| הוא בז לשבועה והפר את הברית ; הִנֵּה , אַף שֶׁהִכָּה , עָשָׂה אֶת כָּל הַדְּבָרִים הָאֵלֶּה - לֹא נִגְלַע . 
Jos mies on vanhurskas ja tekee oikeuden ja vanhurskauden : ||| אם אדם צדיק ועושה משפט וצדקה : 
